timestamp,voltage,current,power_factor
2024-01-15T12:21:00,229.9,16.33,0.95
2024-01-15T12:21:10,230.1,16.08,0.95
2024-01-15T12:21:20,230.0,16.16,0.95
2024-01-15T12:21:30,230.0,16.23,0.95
2024-01-15T12:21:40,230.0,16.28,0.95
2024-01-15T12:21:50,230.0,16.32,0.95
2024-01-15T12:22:00,230.0,16.36,0.95
2024-01-15T12:22:10,230.9,16.39,0.95
2024-01-15T12:22:20,230.0,16.41,0.95
2024-01-15T12:22:30,230.0,16.43,0.95
2024-01-15T12:22:40,230.0,16.44,0.95
2024-01-15T12:22:50,230.0,16.45,0.95
2024-01-15T12:23:00,230.0,16.46,0.95
2024-01-15T12:23:10,230.0,16.47,0.95
2024-01-15T12:23:20,229.9,16.79,0.95
2024-01-15T12:23:30,230.0,16.73,0.95
2024-01-15T12:23:40,230.0,16.26,0.95
2024-01-15T12:23:50,230.0,16.31,0.95
2024-01-15T12:24:00,230.0,16.7,0.95
2024-01-15T12:24:10,230.0,17.05,0.95
2024-01-15T12:24:20,230.0,17.36,0.95
2024-01-15T12:24:30,229.8,17.19,0.95
2024-01-15T12:24:40,230.0,17.05,0.95
2024-01-15T12:24:50,230.0,16.94,0.95
2024-01-15T12:25:00,230.0,16.85,0.95
2024-01-15T12:25:10,230.0,16.78,0.95
2024-01-15T12:25:20,230.0,16.72,0.95
2024-01-15T12:25:30,230.0,16.68,0.95
2024-01-15T12:25:40,230.0,16.41,0.95
2024-01-15T12:25:50,230.0,16.43,0.95
2024-01-15T12:26:00,230.0,16.44,0.95
2024-01-15T12:26:10,230.0,16.45,0.95
2024-01-15T12:26:20,230.0,16.46,0.95
2024-01-15T12:26:30,230.0,16.47,0.95
2024-01-15T12:26:40,230.0,16.48,0.95
2024-01-15T12:26:50,230.0,16.48,0.95
2024-01-15T12:27:00,230.0,16.48,0.95
2024-01-15T12:27:10,230.0,16.46,0.95
2024-01-15T12:27:20,230.0,16.84,0.95
2024-01-15T12:27:30,230.0,16.28,0.95
2024-01-15T12:27:40,230.0,16.32,0.95
2024-01-15T12:27:50,230.0,16.36,0.95
2024-01-15T12:28:00,230.0,16.39,0.95
2024-01-15T12:28:10,230.0,16.13,0.95
2024-01-15T12:28:20,230.0,16.2,0.95
2024-01-15T12:28:30,230.0,16.26,0.95
2024-01-15T12:28:40,230.0,16.31,0.95
2024-01-15T12:28:50,230.0,16.35,0.95
2024-01-15T12:29:00,230.0,16.38,0.95
2024-01-15T12:29:10,230.0,16.4,0.95
2024-01-15T12:29:20,230.0,16.42,0.95
2024-01-15T12:29:30,230.0,16.44,0.95
2024-01-15T12:29:40,230.0,16.45,0.95
2024-01-15T12:29:50,230.0,16.46,0.95
2024-01-15T12:30:00,230.0,16.47,0.95
2024-01-15T12:30:10,230.0,16.39,0.95
2024-01-15T12:30:20,230.0,16.43,0.95
2024-01-15T12:30:30,230.2,16.44,0.95
2024-01-15T12:30:40,230.0,16.45,0.95
2024-01-15T12:30:50,230.0,16.46,0.95
2024-01-15T12:31:00,229.9,16.47,0.95
2024-01-15T12:31:10,230.0,16.48,0.95
2024-01-15T12:31:20,230.0,16.48,0.95
2024-01-15T12:31:30,230.0,16.48,0.95
2024-01-15T12:31:40,230.0,16.48,0.95
2024-01-15T12:31:50,230.0,16.14,0.95
2024-01-15T12:32:00,230.0,16.21,0.95
2024-01-15T12:32:10,230.0,16.27,0.95
2024-01-15T12:32:20,230.0,16.32,0.95
2024-01-15T12:32:30,230.0,16.36,0.95
2024-01-15T12:32:40,230.0,16.39,0.95
2024-01-15T12:32:50,230.0,16.36,0.95
2024-01-15T12:33:00,230.0,16.39,0.95
2024-01-15T12:33:10,230.0,16.88,0.95
2024-01-15T12:33:20,230.0,16.8,0.95
2024-01-15T12:33:30,230.0,16.74,0.95
2024-01-15T12:33:40,230.0,16.69,0.95
2024-01-15T12:33:50,230.0,16.65,0.95
2024-01-15T12:34:00,230.0,16.62,0.95
2024-01-15T12:34:10,230.1,17.08,0.95
2024-01-15T12:34:20,230.2,16.88,0.95
2024-01-15T12:34:30,230.0,16.8,0.95
2024-01-15T12:34:40,229.9,16.74,0.95
2024-01-15T12:34:50,230.0,16.69,0.95
2024-01-15T12:35:00,230.0,16.4,0.95
2024-01-15T12:35:10,230.0,16.42,0.95
2024-01-15T12:35:20,230.0,16.44,0.95
2024-01-15T12:35:30,230.0,16.45,0.95
2024-01-15T12:35:40,230.0,16.26,0.95
2024-01-15T12:35:50,230.0,16.31,0.95
2024-01-15T12:36:00,230.0,16.35,0.95
2024-01-15T12:36:10,229.9,16.38,0.95
2024-01-15T12:36:20,230.0,16.86,0.95
2024-01-15T12:36:30,230.0,16.79,0.95
2024-01-15T12:36:40,230.0,17.17,0.95
2024-01-15T12:36:50,230.0,17.04,0.95
2024-01-15T12:37:00,230.0,16.97,0.95
2024-01-15T12:37:10,230.0,16.88,0.95
2024-01-15T12:37:20,230.0,16.8,0.95
2024-01-15T12:37:30,230.2,17.2,0.95
2024-01-15T12:37:40,230.1,17.06,0.95
2024-01-15T12:37:50,230.0,16.95,0.95
2024-01-15T12:38:00,230.0,17.3,0.95
2024-01-15T12:38:10,230.0,16.74,0.95
2024-01-15T12:38:20,230.0,16.69,0.95
2024-01-15T12:38:30,230.0,16.65,0.95
2024-01-15T12:38:40,230.0,17.09,0.95
2024-01-15T12:38:50,230.0,16.68,0.95
2024-01-15T12:39:00,230.0,16.78,0.95
2024-01-15T12:39:10,230.0,16.33,0.95
2024-01-15T12:39:20,230.0,16.36,0.95
2024-01-15T12:39:30,230.0,16.39,0.95
2024-01-15T12:39:40,230.0,16.41,0.95
2024-01-15T12:39:50,230.0,16.43,0.95
2024-01-15T12:40:00,230.0,16.44,0.95
2024-01-15T12:40:10,230.0,16.5,0.95
2024-01-15T12:40:20,230.0,16.5,0.95
2024-01-15T12:40:30,230.0,16.5,0.95
2024-01-15T12:40:40,230.0,16.5,0.95
2024-01-15T12:40:50,230.0,16.5,0.95
2024-01-15T12:41:00,230.0,16.5,0.95
2024-01-15T12:41:10,230.0,16.5,0.95
2024-01-15T12:41:20,230.0,16.5,0.95
2024-01-15T12:41:30,230.0,16.5,0.95
2024-01-15T12:41:40,230.0,16.85,0.95
2024-01-15T12:41:50,230.0,16.78,0.95
2024-01-15T12:42:00,230.0,16.72,0.95
2024-01-15T12:42:10,230.0,16.68,0.95
2024-01-15T12:42:20,230.0,16.64,0.95
2024-01-15T12:42:30,230.0,16.61,0.95
2024-01-15T12:42:40,230.0,16.59,0.95
2024-01-15T12:42:50,230.0,16.57,0.95
2024-01-15T12:43:00,230.0,16.24,0.95
2024-01-15T12:43:10,230.0,16.29,0.95
2024-01-15T12:43:20,230.0,16.33,0.95
2024-01-15T12:43:30,230.0,15.95,0.95
2024-01-15T12:43:40,230.0,15.64,0.95
2024-01-15T12:43:50,230.0,15.81,0.95
2024-01-15T12:44:00,230.0,15.95,0.95
2024-01-15T12:44:10,229.9,16.06,0.95
2024-01-15T12:44:20,230.0,16.15,0.95
2024-01-15T12:44:30,230.0,16.22,0.95
2024-01-15T12:44:40,230.0,16.28,0.95
2024-01-15T12:44:50,230.0,16.32,0.95
2024-01-15T12:45:00,230.2,16.36,0.95
2024-01-15T12:45:10,230.0,15.93,0.95
2024-01-15T12:45:20,230.2,16.04,0.95
2024-01-15T12:45:30,230.0,16.5,0.95
2024-01-15T12:45:40,229.9,16.22,0.95
2024-01-15T12:45:50,230.0,16.28,0.95
2024-01-15T12:46:00,230.0,16.23,0.95
2024-01-15T12:46:10,230.0,16.28,0.95
2024-01-15T12:46:20,229.4,16.32,0.95
2024-01-15T12:46:30,230.0,16.36,0.95
2024-01-15T12:46:40,230.0,16.39,0.95
2024-01-15T12:46:50,230.0,16.41,0.95
2024-01-15T12:47:00,230.0,16.43,0.95
2024-01-15T12:47:10,229.8,16.44,0.95
2024-01-15T12:47:20,230.0,16.45,0.95
2024-01-15T12:47:30,230.0,16.46,0.95
2024-01-15T12:47:40,230.0,16.47,0.95
2024-01-15T12:47:50,230.0,16.48,0.95
2024-01-15T12:48:00,230.0,16.48,0.95
2024-01-15T12:48:10,230.0,16.41,0.95
2024-01-15T12:48:20,230.0,16.43,0.95
2024-01-15T12:48:30,230.0,16.44,0.95
2024-01-15T12:48:40,230.0,16.45,0.95
2024-01-15T12:48:50,230.0,16.46,0.95
2024-01-15T12:49:00,230.0,16.47,0.95
2024-01-15T12:49:10,230.0,16.48,0.95
2024-01-15T12:49:20,230.0,16.48,0.95
2024-01-15T12:49:30,230.0,16.48,0.95
2024-01-15T12:49:40,230.0,16.48,0.95
2024-01-15T12:49:50,230.0,16.83,0.95
2024-01-15T12:50:00,230.0,16.76,0.95
2024-01-15T12:50:10,230.0,16.71,0.95
2024-01-15T12:50:20,230.0,16.67,0.95
2024-01-15T12:50:30,230.0,16.64,0.95
2024-01-15T12:50:40,230.0,16.61,0.95
2024-01-15T12:50:50,230.0,16.71,0.95
2024-01-15T12:51:00,230.0,16.56,0.95
2024-01-15T12:51:10,230.0,16.83,0.95
2024-01-15T12:51:20,230.0,16.54,0.95
2024-01-15T12:51:30,230.0,16.53,0.95
2024-01-15T12:51:40,230.0,16.52,0.95
2024-01-15T12:51:50,230.0,16.52,0.95
2024-01-15T12:52:00,230.0,16.9,0.95
2024-01-15T12:52:10,230.0,16.96,0.95
2024-01-15T12:52:20,230.0,16.87,0.95
2024-01-15T12:52:30,230.0,16.8,0.95
2024-01-15T12:52:40,230.0,16.33,0.95
2024-01-15T12:52:50,230.0,16.36,0.95
2024-01-15T12:53:00,230.0,16.39,0.95
2024-01-15T12:53:10,230.0,16.41,0.95
2024-01-15T12:53:20,230.2,16.43,0.95
2024-01-15T12:53:30,230.8,16.62,0.95
2024-01-15T12:53:40,230.0,16.39,0.95
2024-01-15T12:53:50,230.0,16.58,0.95
2024-01-15T12:54:00,230.0,16.56,0.95
2024-01-15T12:54:10,230.0,16.55,0.95
2024-01-15T12:54:20,230.0,16.54,0.95
2024-01-15T12:54:30,230.0,16.53,0.95
2024-01-15T12:54:40,230.0,16.52,0.95
2024-01-15T12:54:50,230.0,16.48,0.95
2024-01-15T12:55:00,230.1,16.48,0.95
2024-01-15T12:55:10,230.0,16.48,0.95
2024-01-15T12:55:20,230.0,16.48,0.95
2024-01-15T12:55:30,230.0,16.48,0.95
2024-01-15T12:55:40,230.0,16.48,0.95
2024-01-15T12:55:50,230.0,16.48,0.95
2024-01-15T12:56:00,230.0,16.48,0.95
2024-01-15T12:56:10,230.0,16.48,0.95
2024-01-15T12:56:20,230.0,16.48,0.95
2024-01-15T12:56:30,230.0,16.18,0.95
2024-01-15T12:56:40,230.0,15.99,0.95
2024-01-15T12:56:50,230.0,16.31,0.95
2024-01-15T12:57:00,230.0,16.35,0.95
2024-01-15T12:57:10,230.0,16.38,0.95
2024-01-15T12:57:20,230.0,16.4,0.95
2024-01-15T12:57:30,230.0,16.48,0.95
2024-01-15T12:57:40,230.0,16.48,0.95
2024-01-15T12:57:50,230.0,16.65,0.95
2024-01-15T12:58:00,230.0,16.62,0.95
2024-01-15T12:58:10,230.0,16.6,0.95
2024-01-15T12:58:20,230.0,16.5,0.95
2024-01-15T12:58:30,230.0,16.5,0.95
2024-01-15T12:58:40,230.0,16.67,0.95
2024-01-15T12:58:50,230.0,16.64,0.95
2024-01-15T12:59:00,230.0,16.56,0.95
2024-01-15T12:59:10,230.0,16.55,0.95
2024-01-15T12:59:20,230.0,16.54,0.95
2024-01-15T12:59:30,230.0,16.53,0.95
2024-01-15T12:59:40,230.0,16.52,0.95
2024-01-15T12:59:50,230.0,16.25,0.95
2024-01-15T13:00:00,229.8,16.3,0.95
2024-01-15T13:00:10,230.0,16.34,0.95
2024-01-15T13:00:20,230.0,16.37,0.95
2024-01-15T13:00:30,229.8,16.4,0.95
2024-01-15T13:00:40,229.8,16.63,0.95
2024-01-15T13:00:50,230.0,16.36,0.95
2024-01-15T13:01:00,230.0,16.39,0.95
2024-01-15T13:01:10,230.0,16.41,0.95
2024-01-15T13:01:20,230.0,16.43,0.95
2024-01-15T13:01:30,230.0,16.44,0.95
2024-01-15T13:01:40,230.0,16.07,0.95
2024-01-15T13:01:50,230.0,16.16,0.95
2024-01-15T13:02:00,230.0,16.23,0.95
2024-01-15T13:02:10,230.0,16.28,0.95
2024-01-15T13:02:20,230.0,16.54,0.95
2024-01-15T13:02:30,230.0,16.53,0.95
2024-01-15T13:02:40,229.9,16.52,0.95
2024-01-15T13:02:50,230.0,16.73,0.95
2024-01-15T13:03:00,229.8,16.68,0.95
2024-01-15T13:03:10,230.0,16.64,0.95
2024-01-15T13:03:20,230.0,16.12,0.95
2024-01-15T13:03:30,230.0,16.2,0.95
2024-01-15T13:03:40,230.0,16.28,0.95
2024-01-15T13:03:50,229.9,16.32,0.95
2024-01-15T13:04:00,230.0,16.22,0.95
2024-01-15T13:04:10,230.0,16.28,0.95
2024-01-15T13:04:20,230.0,16.32,0.95
2024-01-15T13:04:30,230.0,16.69,0.95
2024-01-15T13:04:40,230.0,16.65,0.95
2024-01-15T13:04:50,230.0,16.62,0.95
2024-01-15T13:05:00,230.0,16.8,0.95
2024-01-15T13:05:10,230.0,16.74,0.95
2024-01-15T13:05:20,230.0,16.69,0.95
2024-01-15T13:05:30,230.0,16.65,0.95
2024-01-15T13:05:40,230.0,16.37,0.95
2024-01-15T13:05:50,230.0,16.4,0.95
2024-01-15T13:06:00,230.0,16.42,0.95
2024-01-15T13:06:10,230.0,16.6,0.95
2024-01-15T13:06:20,230.0,16.58,0.95
2024-01-15T13:06:30,230.0,16.56,0.95
2024-01-15T13:06:40,230.0,16.55,0.95
2024-01-15T13:06:50,230.0,16.59,0.95
2024-01-15T13:07:00,230.0,16.77,0.95
2024-01-15T13:07:10,230.0,16.72,0.95
2024-01-15T13:07:20,230.0,16.68,0.95
2024-01-15T13:07:30,230.0,16.64,0.95
2024-01-15T13:07:40,230.2,16.69,0.95
2024-01-15T13:07:50,230.0,16.65,0.95
2024-01-15T13:08:00,230.0,16.62,0.95
2024-01-15T13:08:10,230.0,16.6,0.95
2024-01-15T13:08:20,230.0,16.58,0.95
2024-01-15T13:08:30,230.0,16.75,0.95
2024-01-15T13:08:40,230.0,17.02,0.95
2024-01-15T13:08:50,230.0,16.92,0.95
2024-01-15T13:09:00,230.1,16.51,0.95
2024-01-15T13:09:10,230.0,16.45,0.95
2024-01-15T13:09:20,230.0,16.46,0.95
2024-01-15T13:09:30,230.1,16.47,0.95
2024-01-15T13:09:40,230.0,16.73,0.95
2024-01-15T13:09:50,230.0,16.68,0.95
2024-01-15T13:10:00,230.0,16.64,0.95
2024-01-15T13:10:10,230.1,16.72,0.95
2024-01-15T13:10:20,230.0,16.68,0.95
2024-01-15T13:10:30,230.0,16.64,0.95
2024-01-15T13:10:40,230.0,17.0,0.95
2024-01-15T13:10:50,230.0,16.9,0.95
2024-01-15T13:11:00,230.0,16.82,0.95
2024-01-15T13:11:10,230.0,16.76,0.95
2024-01-15T13:11:20,230.0,16.76,0.95
2024-01-15T13:11:30,230.0,16.71,0.95
2024-01-15T13:11:40,230.0,16.67,0.95
2024-01-15T13:11:50,230.0,16.64,0.95
2024-01-15T13:12:00,230.0,16.61,0.95
2024-01-15T13:12:10,230.0,16.59,0.95
2024-01-15T13:12:20,230.0,16.29,0.95
2024-01-15T13:12:30,230.0,16.59,0.95
2024-01-15T13:12:40,230.0,16.57,0.95
2024-01-15T13:12:50,230.0,16.14,0.95
2024-01-15T13:13:00,230.0,16.61,0.95
2024-01-15T13:13:10,229.8,16.59,0.95
2024-01-15T13:13:20,230.0,16.74,0.95
2024-01-15T13:13:30,230.0,16.69,0.95
2024-01-15T13:13:40,230.0,16.19,0.95
2024-01-15T13:13:50,230.0,16.25,0.95
2024-01-15T13:14:00,230.0,16.3,0.95
2024-01-15T13:14:10,230.0,16.37,0.95
2024-01-15T13:14:20,230.0,16.79,0.95
2024-01-15T13:14:30,230.0,16.73,0.95
2024-01-15T13:14:40,230.0,16.68,0.95
2024-01-15T13:14:50,230.0,16.64,0.95
2024-01-15T13:15:00,230.0,16.61,0.95
2024-01-15T13:15:10,229.8,16.59,0.95
2024-01-15T13:15:20,230.0,16.44,0.95
2024-01-15T13:15:30,230.0,16.45,0.95
2024-01-15T13:15:40,229.8,16.45,0.95
2024-01-15T13:15:50,230.0,16.46,0.95
2024-01-15T13:16:00,230.0,16.47,0.95
2024-01-15T13:16:10,230.0,16.48,0.95
2024-01-15T13:16:20,230.0,16.48,0.95
2024-01-15T13:16:30,230.0,16.48,0.95
2024-01-15T13:16:40,230.0,16.9,0.95
2024-01-15T13:16:50,230.0,16.82,0.95
2024-01-15T13:17:00,230.7,16.76,0.95
2024-01-15T13:17:10,230.0,16.71,0.95
2024-01-15T13:17:20,230.0,16.67,0.95
2024-01-15T13:17:30,230.0,16.59,0.95
2024-01-15T13:17:40,230.0,16.57,0.95
2024-01-15T13:17:50,230.0,16.56,0.95
2024-01-15T13:18:00,230.0,16.55,0.95
2024-01-15T13:18:10,230.2,16.54,0.95
2024-01-15T13:18:20,230.0,16.99,0.95
2024-01-15T13:18:30,230.0,17.24,0.95
2024-01-15T13:18:40,230.0,17.09,0.95
2024-01-15T13:18:50,230.0,16.97,0.95
2024-01-15T13:19:00,230.0,16.64,0.95
2024-01-15T13:19:10,230.0,16.61,0.95
2024-01-15T13:19:20,230.0,16.64,0.95
2024-01-15T13:19:30,230.0,16.34,0.95
2024-01-15T13:19:40,230.0,16.37,0.95
2024-01-15T13:19:50,230.0,16.28,0.95
2024-01-15T13:20:00,230.0,16.64,0.95
2024-01-15T13:20:10,230.0,17.09,0.95
2024-01-15T13:20:20,230.0,16.97,0.95
2024-01-15T13:20:30,230.0,16.88,0.95
2024-01-15T13:20:40,230.0,16.8,0.95
2024-01-15T13:20:50,230.0,16.74,0.95
2024-01-15T13:21:00,230.0,16.69,0.95
2024-01-15T13:21:10,229.8,16.65,0.95
2024-01-15T13:21:20,230.1,16.62,0.95
2024-01-15T13:21:30,230.0,16.6,0.95
2024-01-15T13:21:40,230.0,16.98,0.95
2024-01-15T13:21:50,230.2,16.83,0.95
2024-01-15T13:22:00,230.0,16.76,0.95
2024-01-15T13:22:10,230.0,16.38,0.95
2024-01-15T13:22:20,230.0,16.67,0.95
2024-01-15T13:22:30,230.0,17.11,0.95
2024-01-15T13:22:40,230.0,17.05,0.95
2024-01-15T13:22:50,230.0,16.94,0.95
2024-01-15T13:23:00,230.0,16.85,0.95
2024-01-15T13:23:10,230.0,17.05,0.95
2024-01-15T13:23:20,230.0,16.9,0.95
2024-01-15T13:23:30,230.0,16.82,0.95
2024-01-15T13:23:40,230.0,17.23,0.95
2024-01-15T13:23:50,230.0,17.08,0.95
2024-01-15T13:24:00,230.0,17.27,0.95
2024-01-15T13:24:10,230.0,17.57,0.95
2024-01-15T13:24:20,230.0,17.36,0.95
2024-01-15T13:24:30,230.0,17.19,0.95
2024-01-15T13:24:40,230.0,17.05,0.95
2024-01-15T13:24:50,230.0,16.94,0.95
2024-01-15T13:25:00,230.0,16.85,0.95
2024-01-15T13:25:10,230.0,16.78,0.95
2024-01-15T13:25:20,230.0,16.72,0.95
2024-01-15T13:25:30,230.0,16.68,0.95
2024-01-15T13:25:40,230.0,16.9,0.95
2024-01-15T13:25:50,229.8,16.82,0.95
2024-01-15T13:26:00,230.1,16.76,0.95
2024-01-15T13:26:10,230.0,16.71,0.95
2024-01-15T13:26:20,230.0,16.95,0.95
2024-01-15T13:26:30,230.0,16.68,0.95
2024-01-15T13:26:40,230.0,16.64,0.95
2024-01-15T13:26:50,230.0,16.61,0.95
2024-01-15T13:27:00,230.0,16.78,0.95
2024-01-15T13:27:10,230.0,16.25,0.95
2024-01-15T13:27:20,229.8,16.3,0.95
2024-01-15T13:27:30,230.0,16.34,0.95
2024-01-15T13:27:40,230.0,16.5,0.95
2024-01-15T13:27:50,230.0,16.5,0.95
2024-01-15T13:28:00,230.0,16.5,0.95
2024-01-15T13:28:10,230.0,16.86,0.95
2024-01-15T13:28:20,230.0,16.79,0.95
2024-01-15T13:28:30,230.0,17.14,0.95
2024-01-15T13:28:40,230.0,17.01,0.95
2024-01-15T13:28:50,230.0,16.91,0.95
2024-01-15T13:29:00,229.8,16.83,0.95
2024-01-15T13:29:10,230.0,16.76,0.95
2024-01-15T13:29:20,230.0,17.13,0.95
2024-01-15T13:29:30,230.0,17.48,0.95
2024-01-15T13:29:40,230.0,17.28,0.95
2024-01-15T13:29:50,230.0,16.89,0.95
2024-01-15T13:30:00,230.0,16.81,0.95
2024-01-15T13:30:10,230.0,16.75,0.95
2024-01-15T13:30:20,230.0,16.82,0.95
2024-01-15T13:30:30,230.0,16.76,0.95
2024-01-15T13:30:40,230.0,16.47,0.95
2024-01-15T13:30:50,230.0,16.48,0.95
2024-01-15T13:31:00,230.0,16.48,0.95
2024-01-15T13:31:10,230.0,16.48,0.95
2024-01-15T13:31:20,230.0,16.48,0.95
2024-01-15T13:31:30,230.0,16.48,0.95
2024-01-15T13:31:40,230.0,16.03,0.95
2024-01-15T13:31:50,230.0,16.41,0.95
2024-01-15T13:32:00,230.0,16.74,0.95
2024-01-15T13:32:10,230.0,16.69,0.95
2024-01-15T13:32:20,230.0,16.65,0.95
2024-01-15T13:32:30,230.0,16.45,0.95
2024-01-15T13:32:40,230.0,16.83,0.95
2024-01-15T13:32:50,230.0,16.76,0.95
2024-01-15T13:33:00,230.0,16.71,0.95
2024-01-15T13:33:10,230.0,16.67,0.95
2024-01-15T13:33:20,230.0,17.01,0.95
2024-01-15T13:33:30,230.0,16.91,0.95
2024-01-15T13:33:40,230.0,16.83,0.95
2024-01-15T13:33:50,230.0,16.45,0.95
2024-01-15T13:34:00,230.0,16.46,0.95
2024-01-15T13:34:10,230.0,16.47,0.95
2024-01-15T13:34:20,229.9,16.2,0.95
2024-01-15T13:34:30,230.0,16.26,0.95
2024-01-15T13:34:40,230.0,16.31,0.95
2024-01-15T13:34:50,229.8,16.35,0.95
2024-01-15T13:35:00,229.8,16.78,0.95
2024-01-15T13:35:10,230.0,16.5,0.95
2024-01-15T13:35:20,230.0,16.5,0.95
2024-01-15T13:35:30,230.0,16.45,0.95
2024-01-15T13:35:40,230.0,16.46,0.95
2024-01-15T13:35:50,230.0,16.18,0.95
2024-01-15T13:36:00,230.0,16.24,0.95
2024-01-15T13:36:10,230.0,16.29,0.95
2024-01-15T13:36:20,230.0,16.47,0.95
2024-01-15T13:36:30,230.0,16.7,0.95
2024-01-15T13:36:40,230.0,16.66,0.95
2024-01-15T13:36:50,230.0,16.63,0.95
2024-01-15T13:37:00,230.0,16.6,0.95
2024-01-15T13:37:10,230.0,16.58,0.95
2024-01-15T13:37:20,230.0,16.56,0.95
2024-01-15T13:37:30,230.0,16.55,0.95
2024-01-15T13:37:40,230.0,16.54,0.95
2024-01-15T13:37:50,230.0,16.53,0.95
2024-01-15T13:38:00,230.0,16.52,0.95
2024-01-15T13:38:10,230.0,16.52,0.95
2024-01-15T13:38:20,230.0,16.52,0.95
2024-01-15T13:38:30,230.0,16.05,0.95
2024-01-15T13:38:40,230.0,16.14,0.95
2024-01-15T13:38:50,230.1,16.21,0.95
2024-01-15T13:39:00,230.0,16.27,0.95
2024-01-15T13:39:10,230.0,16.32,0.95
2024-01-15T13:39:20,230.0,16.32,0.95
2024-01-15T13:39:30,230.0,16.36,0.95
2024-01-15T13:39:40,230.0,16.77,0.95
2024-01-15T13:39:50,230.0,16.72,0.95
2024-01-15T13:40:00,230.0,16.68,0.95
2024-01-15T13:40:10,229.9,16.93,0.95
2024-01-15T13:40:20,230.8,16.84,0.95
2024-01-15T13:40:30,230.0,16.74,0.95
2024-01-15T13:40:40,230.0,16.48,0.95
2024-01-15T13:40:50,230.0,16.88,0.95
2024-01-15T13:41:00,230.0,16.35,0.95
2024-01-15T13:41:10,230.0,16.38,0.95
2024-01-15T13:41:20,229.3,16.42,0.95
2024-01-15T13:41:30,230.0,16.44,0.95
2024-01-15T13:41:40,230.0,16.45,0.95
2024-01-15T13:41:50,230.0,16.46,0.95
2024-01-15T13:42:00,230.0,16.47,0.95
2024-01-15T13:42:10,230.0,16.62,0.95
2024-01-15T13:42:20,230.0,16.32,0.95
2024-01-15T13:42:30,230.0,16.36,0.95
2024-01-15T13:42:40,230.2,16.39,0.95
2024-01-15T13:42:50,230.0,16.41,0.95
2024-01-15T13:43:00,230.0,16.43,0.95
2024-01-15T13:43:10,230.0,16.11,0.95
2024-01-15T13:43:20,230.0,16.19,0.95
2024-01-15T13:43:30,230.0,16.25,0.95
2024-01-15T13:43:40,230.0,16.3,0.95
2024-01-15T13:43:50,230.0,16.54,0.95
2024-01-15T13:44:00,230.0,16.53,0.95
2024-01-15T13:44:10,230.0,16.27,0.95
2024-01-15T13:44:20,230.0,16.32,0.95
2024-01-15T13:44:30,230.0,16.36,0.95
2024-01-15T13:44:40,230.0,16.39,0.95
2024-01-15T13:44:50,230.0,16.41,0.95
2024-01-15T13:45:00,230.0,16.64,0.95
2024-01-15T13:45:10,230.0,16.61,0.95
2024-01-15T13:45:20,229.9,16.59,0.95
2024-01-15T13:45:30,230.0,16.57,0.95
2024-01-15T13:45:40,230.0,16.56,0.95
2024-01-15T13:45:50,230.0,16.55,0.95
2024-01-15T13:46:00,230.0,16.54,0.95
2024-01-15T13:46:10,230.0,16.88,0.95
2024-01-15T13:46:20,230.0,16.8,0.95
2024-01-15T13:46:30,230.0,16.74,0.95
2024-01-15T13:46:40,230.0,16.69,0.95
2024-01-15T13:46:50,230.2,16.65,0.95
2024-01-15T13:47:00,230.0,16.62,0.95
2024-01-15T13:47:10,230.0,16.6,0.95
2024-01-15T13:47:20,230.0,16.58,0.95
2024-01-15T13:47:30,230.0,16.55,0.95
2024-01-15T13:47:40,230.0,16.54,0.95
2024-01-15T13:47:50,230.0,16.53,0.95
2024-01-15T13:48:00,230.0,16.52,0.95
2024-01-15T13:48:10,230.0,16.52,0.95
2024-01-15T13:48:20,230.0,16.52,0.95
2024-01-15T13:48:30,230.0,16.52,0.95
2024-01-15T13:48:40,230.0,16.52,0.95
2024-01-15T13:48:50,230.0,16.52,0.95
2024-01-15T13:49:00,230.0,16.84,0.95
2024-01-15T13:49:10,230.0,16.72,0.95
2024-01-15T13:49:20,230.0,16.68,0.95
2024-01-15T13:49:30,229.8,16.64,0.95
2024-01-15T13:49:40,230.0,17.1,0.95
2024-01-15T13:49:50,230.0,16.98,0.95
2024-01-15T13:50:00,230.0,16.46,0.95
2024-01-15T13:50:10,230.0,16.91,0.95
2024-01-15T13:50:20,230.0,16.83,0.95
2024-01-15T13:50:30,230.0,16.89,0.95
2024-01-15T13:50:40,230.0,16.81,0.95
2024-01-15T13:50:50,230.0,16.75,0.95
2024-01-15T13:51:00,230.0,16.87,0.95
2024-01-15T13:51:10,230.0,16.6,0.95
2024-01-15T13:51:20,230.0,16.58,0.95
2024-01-15T13:51:30,230.1,16.45,0.95
2024-01-15T13:51:40,230.0,16.46,0.95
2024-01-15T13:51:50,230.0,16.27,0.95
2024-01-15T13:52:00,230.0,16.32,0.95
2024-01-15T13:52:10,230.0,16.36,0.95
2024-01-15T13:52:20,230.0,16.39,0.95
2024-01-15T13:52:30,230.0,16.41,0.95
2024-01-15T13:52:40,230.0,16.43,0.95
2024-01-15T13:52:50,230.0,16.44,0.95
2024-01-15T13:53:00,230.0,16.45,0.95
2024-01-15T13:53:10,230.0,16.46,0.95
2024-01-15T13:53:20,230.0,16.59,0.95
2024-01-15T13:53:30,230.0,16.7,0.95
2024-01-15T13:53:40,230.0,16.4,0.95
2024-01-15T13:53:50,230.0,16.42,0.95
2024-01-15T13:54:00,230.0,16.54,0.95
